target,feature,feature_origin,expert_leakage_level,expert_leakage_reason,expert_allowed_P0,expert_allowed_P1,expert_allowed_P2,expert_allowed_P3,expert_allowed_P4,workflow_stage,compiler_leakage_level,compiler_leakage_reason,rule_id,dependency_path,compiler_allowed_P0,compiler_allowed_P1,compiler_allowed_P2,compiler_allowed_P3,compiler_allowed_P4,_merge,class_agreement,P0_agreement,P1_agreement,P2_agreement,P3_agreement,P4_agreement,all_protocols_agree,false_safe,compiler_more_conservative
capacity_vol,charge_formula_frac_B,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_B -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Br,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Br -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_C,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_C -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Ca,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ca -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Cl,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cl -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Co,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Co -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Cr,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cr -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Cu,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Cu -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_F,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_F -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Fe,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Fe -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_I,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_I -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_K,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_K -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Li,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Li -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Mg,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Mg -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Mn,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Mn -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_N,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_N -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Na,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Na -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Ni,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ni -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_O,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_O -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_P,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_P -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_S,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_S -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Si,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Si -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_Ti,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_Ti -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
capacity_vol,charge_formula_frac_V,stoichiometric_window,L3,working-ion insertion stoichiometry directly controls theoretical capacity/energy,True,False,False,False,True,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::charge_formula_frac_V -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True,both,True,True,True,True,True,True,True,False,False
