target,target_unit,is_primary_benchmark_target,feature,feature_origin,workflow_stage,leakage_level,leakage_reason,rule_id,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
capacity_grav,mAh/g,True,charge_summary_nsites,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::charge_summary_nsites -> target::capacity_grav,True,False,True,True,True
capacity_grav,mAh/g,True,charge_summary_symmetry_number,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::charge_summary_symmetry_number -> target::capacity_grav,True,False,True,True,True
capacity_grav,mAh/g,True,charge_summary_theoretical,post_dft_provenance_flag,post_dft_provenance,L4,The provenance flag is available only from the post-DFT record.,RULE_POST_DFT_PROVENANCE,feature::charge_summary_theoretical -> concept::post_dft_record -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,charge_summary_volume,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::charge_summary_volume -> target::capacity_grav,True,False,True,True,True
capacity_grav,mAh/g,True,charge_summary_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,The relaxed-structure summary is not target-defining for this target.,RULE_SAFE_STRUCTURE,feature::charge_summary_volume_per_site -> target::capacity_grav,True,False,True,True,True
capacity_grav,mAh/g,True,discharge_formula_X_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_X_max -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_X_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_X_mean -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_X_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_X_min -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_X_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_X_range -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_X_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_X_std -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_Z_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_Z_max -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_Z_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_Z_mean -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_Z_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_Z_min -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_Z_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_Z_range -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_Z_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_Z_std -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_atomic_mass_max,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_atomic_mass_max -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_atomic_mass_mean,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_atomic_mass_mean -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_atomic_mass_min,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_atomic_mass_min -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_atomic_mass_range,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_atomic_mass_range -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_atomic_mass_std,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_atomic_mass_std -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Ag,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ag -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Al,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Al -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_As,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_As -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_B,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_B -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Br,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Br -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_C,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_C -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Ca,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ca -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Cl,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Cl -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Co,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Co -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Cr,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Cr -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Cu,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Cu -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_F,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_F -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Fe,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Fe -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_I,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_I -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_K,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_K -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Li,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Li -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Mg,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Mg -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Mn,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Mn -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_N,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_N -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Na,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Na -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
capacity_grav,mAh/g,True,discharge_formula_frac_Ni,stoichiometric_window,electrode_state_stoichiometry,L3,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,RULE_STOICHIOMETRIC_WINDOW,feature::discharge_formula_frac_Ni -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
