manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_electrode,2,A_try_first,Google Scholar,Na2MnCO3SO4 electrode cathode,https://scholar.google.com/scholar?q=Na2MnCO3SO4+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na2mnco3so4 electrode cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na2Mn(CO3)(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2Mn%28CO3%29%28SO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2mn(co3)(so4) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_electrode,4,A_try_first,Google Scholar,Na2Mn(CO3)(SO4) electrode cathode,https://scholar.google.com/scholar?q=Na2Mn%28CO3%29%28SO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na2mn(co3)(so4) electrode cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na2Mn(SO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2Mn%28SO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na2mn(so4)(co3) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_exact_formula_electrode,6,A_try_first,Google Scholar,Na2Mn(SO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na2Mn%28SO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na2mn(so4)(co3) electrode cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na2MnCO3SO4"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na2MnCO3SO4%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na2mnco3so4"" sodium ion battery cathode"
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na2Mn(CO3)(SO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na2Mn%28CO3%29%28SO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na2mn(co3)(so4)"" sodium ion battery cathode"
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxMnCO3SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnCO3SO4+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmnco3so4 sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxMn(CO3)(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn%28CO3%29%28SO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn(co3)(so4) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxMn(SO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMn%28SO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmn(so4)(co3) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_framework_formula,12,B_try_second,Google Scholar,MnCO3SO4 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnCO3SO4+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mnco3so4 sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_framework_formula,13,B_try_second,Google Scholar,Mn(CO3)(SO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28CO3%29%28SO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(co3)(so4) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,_framework_formula,14,B_try_second,Google Scholar,Mn(SO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Mn%28SO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mn(so4)(co3) sodium ion battery cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,material_phrase_sulfate_carbonate,15,C_broad_fallback,Google Scholar,sodium manganese sulfate carbonate cathode,https://scholar.google.com/scholar?q=sodium+manganese+sulfate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese sulfate carbonate cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,material_phrase_carbonate_sulfate,16,C_broad_fallback,Google Scholar,sodium manganese carbonate sulfate cathode,https://scholar.google.com/scholar?q=sodium+manganese+carbonate+sulfate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese carbonate sulfate cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,material_phrase_sulfate,17,C_broad_fallback,Google Scholar,sodium manganese sulfate cathode,https://scholar.google.com/scholar?q=sodium+manganese+sulfate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese sulfate cathode
Na_candidate_27,27,Na0-2MnCSO7,Na2MnCSO7,MnCSO7,sulfate_or_sulfur_oxoanion_like,C-Mn-O-S,broad_family_sulfate,18,C_broad_fallback,Google Scholar,sulfate polyanion sodium ion battery cathode,https://scholar.google.com/scholar?q=sulfate+polyanion+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sulfate polyanion sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3VSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3VSiO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3vsio4co3 sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3VSiO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3VSiO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3vsio4co3 electrode cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3V(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3v(co3)(sio4) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3V(CO3)(SiO4) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28CO3%29%28SiO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3v(co3)(sio4) electrode cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3V(SiO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na3v(sio4)(co3) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3V(SiO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3V%28SiO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na3v(sio4)(co3) electrode cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3VSiO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3VSiO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3vsio4co3"" sodium ion battery cathode"
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3V(CO3)(SiO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3V%28CO3%29%28SiO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na3v(co3)(sio4)"" sodium ion battery cathode"
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxVSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxVSiO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxvsio4co3 sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxV(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxV%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxv(co3)(sio4) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,variable_sodium_literature_formula,11,B_try_second,Google Scholar,NaxV(SiO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxV%28SiO4%29%28CO3%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxv(sio4)(co3) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_framework_formula,12,B_try_second,Google Scholar,VSiO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=VSiO4CO3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,vsio4co3 sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_framework_formula,13,B_try_second,Google Scholar,V(CO3)(SiO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=V%28CO3%29%28SiO4%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,v(co3)(sio4) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,_framework_formula,14,B_try_second,Google Scholar,V(SiO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=V%28SiO4%29%28CO3%29+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,v(sio4)(co3) sodium ion battery cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,material_phrase_silicate_carbonate,15,C_broad_fallback,Google Scholar,sodium vanadium silicate carbonate cathode,https://scholar.google.com/scholar?q=sodium+vanadium+silicate+carbonate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium vanadium silicate carbonate cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,material_phrase_carbonate_silicate,16,C_broad_fallback,Google Scholar,sodium vanadium carbonate silicate cathode,https://scholar.google.com/scholar?q=sodium+vanadium+carbonate+silicate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium vanadium carbonate silicate cathode
Na_candidate_28,28,Na1-3VSiCO7,Na3VSiCO7,VSiCO7,silicate_like,C-O-Si-V,broad_family_silicate,17,C_broad_fallback,Google Scholar,sodium transition metal silicate cathode,https://scholar.google.com/scholar?q=sodium+transition+metal+silicate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium transition metal silicate cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,NaMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaMnO2+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,namno2 sodium ion battery cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_exact_formula_electrode,2,A_try_first,Google Scholar,NaMnO2 electrode cathode,https://scholar.google.com/scholar?q=NaMnO2+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,namno2 electrode cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,quoted_literature_formula,3,B_try_second,Google Scholar,"""NaMnO2"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22NaMnO2%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""namno2"" sodium ion battery cathode"
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnO2+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxmno2 sodium ion battery cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,_framework_formula,5,B_try_second,Google Scholar,MnO2 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnO2+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,mno2 sodium ion battery cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,material_phrase_oxide,6,C_broad_fallback,Google Scholar,sodium manganese oxide cathode,https://scholar.google.com/scholar?q=sodium+manganese+oxide+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium manganese oxide cathode
Na_candidate_29,29,Na0-1MnO2,NaMnO2,MnO2,transition_metal_oxide_like,Mn-O,broad_family_oxide,8,C_broad_fallback,Google Scholar,layered transition metal oxide sodium ion battery cathode,https://scholar.google.com/scholar?q=layered+transition+metal+oxide+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,layered transition metal oxide sodium ion battery cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na7Cr4(PO4)6 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na7Cr4%28PO4%296+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,True,search_this_first,na7cr4(po4)6 sodium ion battery cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na7Cr4(PO4)6 electrode cathode,https://scholar.google.com/scholar?q=Na7Cr4%28PO4%296+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,True,search_this_first,na7cr4(po4)6 electrode cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,quoted_literature_formula,3,B_try_second,Google Scholar,"""Na7Cr4(PO4)6"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na7Cr4%28PO4%296%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,True,search_if_needed,"""na7cr4(po4)6"" sodium ion battery cathode"
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxCr4(PO4)6 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCr4%28PO4%296+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,True,search_if_needed,naxcr4(po4)6 sodium ion battery cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,_framework_formula,5,B_try_second,Google Scholar,Cr2(PO4)3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Cr2%28PO4%293+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",True,search_if_needed,cr2(po4)3 sodium ion battery cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,material_phrase_phosphate,6,C_broad_fallback,Google Scholar,sodium chromium phosphate cathode,https://scholar.google.com/scholar?q=sodium+chromium+phosphate+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,sodium chromium phosphate cathode
Na_candidate_30,30,Na0-3.5Cr2(PO4)3,Na7Cr4(PO4)6,Cr2(PO4)3,polyanion_phosphate_like,Cr-O-P,broad_family_polyanion,7,C_broad_fallback,Google Scholar,polyanion phosphate sodium ion battery cathode,https://scholar.google.com/scholar?q=polyanion+phosphate+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,True,search_if_needed,polyanion phosphate sodium ion battery cathode
